env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,env_WANDB_MODE,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,4,1,piqa,,01HC14NSH7X1D294FAMRHACKVR,,9.31,0.6322089227421109,0.705938458442688,0.6317048155986744,0.6322089227421109,68.7137,1838,26.749,0.844,,01HC14NSHARYW3GV1971R16MDY,piqa-gpt2-large-lora_4-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,16,1,piqa,,01HC14NWGY4X92YMECQC5TWRWE,,9.31,0.6507072905331882,0.7132602334022522,0.6506659277337852,0.6507072905331882,128.4457,1838,14.31,0.452,,01HC14NWH20VXNY57SQ1WRN1KZ,piqa-gpt2-large-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,32,1,piqa,,01HC14NZF7JPM868MFKY1V2YSQ,,9.31,0.6577801958650707,0.6935632824897766,0.6576098239541215,0.6577801958650707,69.4142,1838,26.479,0.836,,01HC14NZFAV9F2FRPXAD5R8FZV,piqa-gpt2-large-lora_32-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,64,1,piqa,,01HC14P2EYWYT2K97K10M7HHZS,,9.31,0.6365614798694232,0.7176533341407776,0.6332748700107049,0.6365614798694232,69.6858,1838,26.376,0.832,,01HC14P2F029Q40A5MMVPMX9FA,piqa-gpt2-large-lora_64-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,4200,1,piqa,,01HC14P5BY9SFZZA5SSP46FDSQ,,9.31,0.6349292709466812,0.7268584370613098,0.6346020806353603,0.6349292709466812,109.3588,1838,16.807,0.53,,01HC14P5C08EC49KXB96DQDW15,piqa-gpt2-large-lora_4200-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,1680,1,piqa,,01HC14PB9TFTTBFDGFG7FA4D3T,,9.31,0.6479869423286181,0.7239259481430054,0.6478867776256831,0.6479869423286181,101.6927,1838,18.074,0.57,,01HC14PB9W12CS0XXNS7EPMNV9,piqa-gpt2-large-lora_1680-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,3360,1,piqa,,01HC14PH718QS5TFDH7CHSTEHV,,9.31,0.6420021762785637,0.7070695161819458,0.6419983612613551,0.6420021762785637,122.3636,1838,15.021,0.474,,01HC14PH739X5CQ4ND2J7A7CCJ,piqa-gpt2-large-lora_3360-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,2520,1,piqa,,01HC14PK5N0WHHRR3R643V52Y8,,9.31,0.6267682263329706,0.7167255282402039,0.6266404665794909,0.6267682263329706,93.3774,1838,19.684,0.621,,01HC14PK5RSC9QVH9ECD17CGKG,piqa-gpt2-large-lora_2520-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,2,2,piqa,,01HC14PQ65SNJSQ6MNSTGYY51T,,9.31,0.6071817192600653,0.7028775215148926,0.6064730024672614,0.6071817192600653,68.0543,1838,27.008,0.852,,01HC14PQ67GVBBD489ZANK35WX,piqa-gpt2-large-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,4,2,piqa,,01HC14PT8C8VTWNHDZ58G96TZT,,9.31,0.6322089227421109,0.705938458442688,0.6317048155986744,0.6322089227421109,68.9185,1838,26.669,0.842,,01HC14PT8EK9XWBEPDDAQ0C4Q1,piqa-gpt2-large-lora_4-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,16,2,piqa,,01HC14PX3JTQC6AM51WR5BE6SC,,9.31,0.6610446137105549,0.7226058840751648,0.6610364863980809,0.6610446137105549,85.8548,1838,21.408,0.676,,01HC14PX3NK6E2T1QW2GNYXMM4,piqa-gpt2-large-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,64,2,piqa,,01HC14Q30ZD4TZ3084Q62KGFWE,,9.31,0.6490750816104461,0.715151846408844,0.6487372573885295,0.6490750816104461,86.7771,1838,21.181,0.668,,01HC14Q312EJZPM5N5PQ0MZGFB,piqa-gpt2-large-lora_64-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,1,2,piqa,,01HC14Q33D3Q6XADDDB15EGMGP,,9.31,0.5979325353645266,0.7156702876091003,0.5979267034614639,0.5979325353645266,68.0106,1838,27.025,0.853,,01HC14Q33FVF93P6003YYXA8HM,piqa-gpt2-large-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,32,2,piqa,,01HC14Q4Z53GVNWYW7R4BHT9Q5,,9.31,0.6577801958650707,0.6935632824897766,0.6576098239541215,0.6577801958650707,69.5094,1838,26.442,0.834,,01HC14Q4Z7D8QJVNENGRBBK14N,piqa-gpt2-large-lora_32-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,3360,2,piqa,,01HC14QHVXG09RKTGXQ0P9X689,,9.31,0.6463547334058759,0.7247802019119263,0.6463396583878511,0.6463547334058759,121.3869,1838,15.142,0.478,,01HC14QHVZJ5RA6V8056B6NJB2,piqa-gpt2-large-lora_3360-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,1,3,piqa,,01HC14QMSXRC7R297MFMZHQR51,,9.31,0.545157780195865,0.7374337315559387,0.5426537942726657,0.545157780195865,82.9793,1838,22.15,0.699,,01HC14QMSZY2Z28Y41H1QF6ARV,piqa-gpt2-large-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,4200,3,piqa,,01HC14R6K5DTP4GKN94FFR4JZM,,9.31,0.6349292709466812,0.7268584370613098,0.6346020806353603,0.6349292709466812,109.4423,1838,16.794,0.53,,01HC14R6K7Z5KGQ7AFK3S5F328,piqa-gpt2-large-lora_4200-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,840,3,piqa,,01HC14R9HN76T23C39TB9T8JBZ,,9.31,0.6566920565832427,0.755607545375824,0.6565675230136402,0.6566920565832427,141.8624,1838,12.956,0.409,,01HC14R9HQBEQ7NQ339MP8YDZD,piqa-gpt2-large-lora_840-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,2520,3,piqa,,01HC14RFJ1KKQS3N6QKCRRPVKA,,9.31,0.6572361262241567,0.7218417525291443,0.6572357203751065,0.6572361262241567,110.7363,1838,16.598,0.524,,01HC14RFJ3NQDC9FEZ6HA102JB,piqa-gpt2-large-lora_2520-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,1680,3,piqa,,01HC14RHDD4QCXJE7DBNQVKQCD,,9.31,0.6360174102285092,0.7365729808807373,0.6358180840808021,0.6360174102285092,99.5752,1838,18.458,0.582,,01HC14RHDF0ZMTFW036VP5XQYY,piqa-gpt2-large-lora_1680-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,3360,3,piqa,,01HC14RJFQ4C0CTDK46CM214FT,,9.31,0.6420021762785637,0.7070695161819458,0.6419983612613551,0.6420021762785637,101.3953,1838,18.127,0.572,,01HC14RJFSE6PXCMB714H2J3YC,piqa-gpt2-large-lora_3360-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,2,3,piqa,disabled,01HC9ESKSTC8SQ1WT7VRG7E06Q,,,,,,,,,,,2023-10-09 21:33:52.686227 +0000 UTC,01HC9ESKSXZKDZ80FSZCERWF96,piqa-gpt2-large-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,2,3,piqa,disabled,01HC9ESKSTC8SQ1WT7VRG7E06Q,,,,,,,,,,,2023-10-09 14:57:30.47462 +0000 UTC,01HC9ESKSXZKDZ80FSZCERWF96,piqa-gpt2-large-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,2,3,piqa,disabled,01HC9ESKSTC8SQ1WT7VRG7E06Q,,,,,,,,,,,2023-10-10 00:27:19.917767 +0000 UTC,01HC9ESKSXZKDZ80FSZCERWF96,piqa-gpt2-large-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,2,3,piqa,disabled,01HC9ESKSTC8SQ1WT7VRG7E06Q,,9.31,0.6267682263329706,0.7540776133537292,0.6267677844084494,0.6267682263329706,126.8334,1838,14.491,0.457,,01HC9ESKSXZKDZ80FSZCERWF96,piqa-gpt2-large-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,4,3,piqa,disabled,01HC9ESPYD8CR1R78YK623JG56,,9.31,0.6409140369967355,0.7887350916862488,0.6408306834129789,0.6409140369967355,84.7384,1838,21.69,0.684,,01HC9ESPYGTPRBA3ZNPWPH1AR0,piqa-gpt2-large-lora_4-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,4,3,piqa,disabled,01HC9ESPYD8CR1R78YK623JG56,,,,,,,,,,,2023-10-09 14:57:59.453615 +0000 UTC,01HC9ESPYGTPRBA3ZNPWPH1AR0,piqa-gpt2-large-lora_4-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,16,3,piqa,disabled,01HC9ESSNJ6QJY4C138KQRBMKA,,9.31,0.6610446137105549,0.7226058840751648,0.6610364863980809,0.6610446137105549,86.5958,1838,21.225,0.67,,01HC9ESSNN8CP0J7MS6RJAW84Z,piqa-gpt2-large-lora_16-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,16,3,piqa,disabled,01HC9ESSNJ6QJY4C138KQRBMKA,,9.31,0.6610446137105549,0.7226058840751648,0.6610364863980809,0.6610446137105549,86.5958,1838,21.225,0.67,2023-10-11 01:22:05.222984 +0000 UTC,01HC9ESSNN8CP0J7MS6RJAW84Z,piqa-gpt2-large-lora_16-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,16,3,piqa,disabled,01HC9ESSNJ6QJY4C138KQRBMKA,,9.31,0.6741022850924918,0.7117801904678345,0.6740674558591875,0.6741022850924918,69.8698,1838,26.306,0.83,,01HC9ESSNN8CP0J7MS6RJAW84Z,piqa-gpt2-large-lora_16-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,32,3,piqa,disabled,01HC9ESWN90JEMDAC9DVVAKA1C,,9.31,0.6577801958650707,0.6935632824897766,0.6576098239541215,0.6577801958650707,81.0441,1838,22.679,0.716,,01HC9ESWNBEJD1NEP6CFWM596W,piqa-gpt2-large-lora_32-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,64,3,piqa,disabled,01HC9ESZJ30EAYW4PSPPP214C5,,,,,,,,,,,2023-10-10 23:21:45.807405 +0000 UTC,01HC9ESZJ5BBAR7PG8HBPTFH72,piqa-gpt2-large-lora_64-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,64,3,piqa,disabled,01HC9ESZJ30EAYW4PSPPP214C5,,,,,,,,,,,2023-10-11 17:11:17.278875 +0000 UTC,01HC9ESZJ5BBAR7PG8HBPTFH72,piqa-gpt2-large-lora_64-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,64,3,piqa,disabled,01HC9ESZJ30EAYW4PSPPP214C5,,9.31,0.6610446137105549,0.8457671403884888,0.6607183121752773,0.6610446137105549,81.5799,1838,22.53,0.711,,01HC9ESZJ5BBAR7PG8HBPTFH72,piqa-gpt2-large-lora_64-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,840,1,piqa,disabled,01HC9EVYGTAQKP2AJN6PDFV3EE,,9.31,0.6425462459194777,0.721609354019165,0.642541061128798,0.6425462459194777,95.5495,1838,19.236,0.607,,01HC9EVYGWYRWDT2QM5799B79H,piqa-gpt2-large-lora_840-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,840,2,piqa,disabled,01HC9EW1HYMD5PR62GZ7HWX8RH,,,,,,,,,,,2023-10-09 18:24:59.223227 +0000 UTC,01HC9EW1J097RRCYXT909E0TKW,piqa-gpt2-large-lora_840-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,840,2,piqa,disabled,01HC9EW1HYMD5PR62GZ7HWX8RH,,,,,,,,,,,2023-10-10 01:01:58.479558 +0000 UTC,01HC9EW1J097RRCYXT909E0TKW,piqa-gpt2-large-lora_840-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,840,2,piqa,disabled,01HC9EW1HYMD5PR62GZ7HWX8RH,,9.31,0.6681175190424374,0.7923129796981812,0.6680699635261238,0.6681175190424374,94.275,1838,19.496,0.615,,01HC9EW1J097RRCYXT909E0TKW,piqa-gpt2-large-lora_840-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,1680,2,piqa,disabled,01HC9EWV8THDP3BZ2QPHR5GFFX,,,,,,,,,,,2023-10-10 01:02:27.184808 +0000 UTC,01HC9EWV8W3C6H57YAGD6M0SB8,piqa-gpt2-large-lora_1680-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,1680,2,piqa,disabled,01HC9EWV8THDP3BZ2QPHR5GFFX,,,,,,,,,,,2023-10-09 18:25:27.639905 +0000 UTC,01HC9EWV8W3C6H57YAGD6M0SB8,piqa-gpt2-large-lora_1680-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,1680,2,piqa,disabled,01HC9EWV8THDP3BZ2QPHR5GFFX,,9.31,0.6572361262241567,0.8179090619087219,0.6522539794657047,0.6572361262241567,86.0699,1838,21.355,0.674,,01HC9EWV8W3C6H57YAGD6M0SB8,piqa-gpt2-large-lora_1680-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,2520,2,piqa,disabled,01HC9EX7WHKRK1V9TSVXXMK0QT,,,,,,,,,,,2023-10-09 20:14:43.551002 +0000 UTC,01HC9EX7WKK5B35NZS15MA0NQY,piqa-gpt2-large-lora_2520-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,2520,2,piqa,disabled,01HC9EX7WHKRK1V9TSVXXMK0QT,,,,,,,,,,,2023-10-10 01:02:55.882338 +0000 UTC,01HC9EX7WKK5B35NZS15MA0NQY,piqa-gpt2-large-lora_2520-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,2520,2,piqa,disabled,01HC9EX7WHKRK1V9TSVXXMK0QT,,9.31,0.6735582154515778,0.8125696182250977,0.6729692541279181,0.6735582154515778,93.8755,1838,19.579,0.618,,01HC9EX7WKK5B35NZS15MA0NQY,piqa-gpt2-large-lora_2520-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,4200,2,piqa,disabled,01HC9EXRZ0RSYBP85HN42THFJ0,,,,,,,,,,,2023-10-10 07:22:56.454603 +0000 UTC,01HC9EXRZ2X4ZN4NF8HRNBSNK0,piqa-gpt2-large-lora_4200-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,4200,2,piqa,disabled,01HC9EXRZ0RSYBP85HN42THFJ0,,,,,,,,,,,2023-10-09 20:15:11.850096 +0000 UTC,01HC9EXRZ2X4ZN4NF8HRNBSNK0,piqa-gpt2-large-lora_4200-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,4200,2,piqa,disabled,01HC9EXRZ0RSYBP85HN42THFJ0,,,,,,,,,,,2023-10-10 00:21:54.13015 +0000 UTC,01HC9EXRZ2X4ZN4NF8HRNBSNK0,piqa-gpt2-large-lora_4200-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,4200,2,piqa,disabled,01HC9EXRZ0RSYBP85HN42THFJ0,,,,,,,,,,,2023-10-10 21:41:04.019933 +0000 UTC,01HC9EXRZ2X4ZN4NF8HRNBSNK0,piqa-gpt2-large-lora_4200-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,4200,2,piqa,disabled,01HC9EXRZ0RSYBP85HN42THFJ0,,9.31,0.6697497279651795,0.8069396018981934,0.6687093464701489,0.6697497279651795,132.685,1838,13.852,0.437,,01HC9EXRZ2X4ZN4NF8HRNBSNK0,piqa-gpt2-large-lora_4200-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1,1,piqa,disabled,01HCP0Z0H1GAGTC4QCXS3KE0BN,,,,,,,,,,,,01HCP0Z0H363ZGXE14Y4JTZ2SJ,piqa-google-t5-large-lm-adapt-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1,1,piqa,disabled,01HCP0Z0H1GAGTC4QCXS3KE0BN,,9.31,0.7676822633297062,0.5092888474464417,0.7674260925173721,0.7676822633297062,75.1192,1838,24.468,0.772,,01HCP0Z0H363ZGXE14Y4JTZ2SJ,piqa-google-t5-large-lm-adapt-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1,1,piqa,disabled,01HCP0Z0H1GAGTC4QCXS3KE0BN,,,,,,,,,,,2023-10-16 19:58:04.022408 +0000 UTC,01HCP0Z0H363ZGXE14Y4JTZ2SJ,piqa-google-t5-large-lm-adapt-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,4,1,piqa,disabled,01HCP0Z6G39B5NQJS7Y1X20HM1,,9.31,0.778563656147987,0.484439879655838,0.7785006468217202,0.7785636561479868,74.4616,1838,24.684,0.779,,01HCP0Z6G7K62V97BR68J7X3QP,piqa-google-t5-large-lm-adapt-lora_4-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2,1,piqa,disabled,01HCP0Z8CDD8K94HTQ2JVAP3WY,,9.31,0.7312295973884657,0.5680530667304993,0.7310754824500608,0.7312295973884656,73.7794,1838,24.912,0.786,,01HCP0Z8CFJSGFYG8NW5VERXNW,piqa-google-t5-large-lm-adapt-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2,1,piqa,disabled,01HCP0Z8CDD8K94HTQ2JVAP3WY,,,,,,,,,,,2023-10-14 23:39:37.288383 +0000 UTC,01HCP0Z8CFJSGFYG8NW5VERXNW,piqa-google-t5-large-lm-adapt-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,16,1,piqa,disabled,01HCP0Z9DH224WQDWMJPHNKK4X,,9.31,0.750816104461371,0.5433174967765808,0.7502172014014832,0.750816104461371,71.2627,1838,25.792,0.814,,01HCP0Z9DKMH0XYC886EGG51NK,piqa-google-t5-large-lm-adapt-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,32,1,piqa,disabled,01HCP0ZCC8W1498FMY4KC7BCVF,,9.31,0.7774755168661589,0.48009243607521057,0.7774738701072962,0.7774755168661589,85.5947,1838,21.473,0.678,,01HCP0ZCCARAZY07Q314CD31N3,piqa-google-t5-large-lm-adapt-lora_32-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,32,1,piqa,disabled,01HCP0ZCC8W1498FMY4KC7BCVF,,,,,,,,,,,2023-10-14 23:40:07.365029 +0000 UTC,01HCP0ZCCARAZY07Q314CD31N3,piqa-google-t5-large-lm-adapt-lora_32-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,32,1,piqa,disabled,01HCP0ZCC8W1498FMY4KC7BCVF,,,,,,,,,,,,01HCP0ZCCARAZY07Q314CD31N3,piqa-google-t5-large-lm-adapt-lora_32-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,32,1,piqa,disabled,01HCP0ZCC8W1498FMY4KC7BCVF,,,,,,,,,,,2023-10-16 18:30:19.745814 +0000 UTC,01HCP0ZCCARAZY07Q314CD31N3,piqa-google-t5-large-lm-adapt-lora_32-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,64,1,piqa,disabled,01HCP0ZFBME24RGWRX4XKWCJ1Z,,9.31,0.7878128400435256,0.4586338698863983,0.7877967594911528,0.7878128400435256,80.8742,1838,22.727,0.717,,01HCP0ZFBPYPEND5W7FXRPDBQS,piqa-google-t5-large-lm-adapt-lora_64-lr_1e-4-seed_1
