env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,env_WANDB_MODE,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,metrics_predict_accuracy,metrics_predict_loss,metrics_predict_macro-f1,metrics_predict_micro-f1,metrics_predict_runtime,metrics_predict_samples,metrics_predict_samples_per_second,metrics_predict_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,2,mnli,disabled,01HCP0NN31ZDZQ3JG555EGQ2XZ,,,,,,,,,,,,,,,,,,,2023-10-20 17:26:28.515486 +0000 UTC,01HCP0NN33KWK5PX84FGNFKE5H,mnli-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,2,mnli,disabled,01HCP0NN31ZDZQ3JG555EGQ2XZ,,,,,,,,,,,,,,,,,,,2023-10-20 23:42:24.065337 +0000 UTC,01HCP0NN33KWK5PX84FGNFKE5H,mnli-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,2,mnli,disabled,01HCP0NN31ZDZQ3JG555EGQ2XZ,,,,,,,,,,,,,,,,,,,,01HCP0NN33KWK5PX84FGNFKE5H,mnli-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,2,mnli,disabled,01HCP0NN31ZDZQ3JG555EGQ2XZ,,,,,,,,,,,,,,,,,,,,01HCP0NN33KWK5PX84FGNFKE5H,mnli-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,2,mnli,disabled,01HCP0NN31ZDZQ3JG555EGQ2XZ,,,,,,,,,,,,,,,,,,,2023-10-22 05:22:38.043267 +0000 UTC,01HCP0NN33KWK5PX84FGNFKE5H,mnli-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2548,2,mnli,disabled,01HCP0NN31ZDZQ3JG555EGQ2XZ,,,,,,,,,,,,,,,,,,,,01HCP0NN33KWK5PX84FGNFKE5H,mnli-google-t5-large-lm-adapt-lora_2548-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,2,mnli,disabled,01HCP0NR5SC5FXHKEM1AYG50E6,,,,,,,,,,,,,,,,,,,,01HCP0NR5VMVX066JBZAD1THDC,mnli-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,2,mnli,disabled,01HCP0NR5SC5FXHKEM1AYG50E6,,,,,,,,,,,,,,,,,,,,01HCP0NR5VMVX066JBZAD1THDC,mnli-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,2,mnli,disabled,01HCP0NR5SC5FXHKEM1AYG50E6,,,,,,,,,,,,,,,,,,,,01HCP0NR5VMVX066JBZAD1THDC,mnli-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,2,mnli,disabled,01HCP0NR5SC5FXHKEM1AYG50E6,,,,,,,,,,,,,,,,,,,,01HCP0NR5VMVX066JBZAD1THDC,mnli-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,2,mnli,disabled,01HCP0NR5SC5FXHKEM1AYG50E6,,,,,,,,,,,,,,,,,,,,01HCP0NR5VMVX066JBZAD1THDC,mnli-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,510,2,mnli,disabled,01HCP0NR5SC5FXHKEM1AYG50E6,,0.38,0.8828323993886907,0.32245883345603943,0.8820251912574207,0.8828323993886907,463.0367,9815,21.197,0.663,0.8859845402766476,0.31390121579170227,0.8851235567720361,0.8859845402766476,467.4328,9832,21.034,0.659,,01HCP0NR5VMVX066JBZAD1THDC,mnli-google-t5-large-lm-adapt-lora_510-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1529,2,mnli,disabled,01HCP0NY4CCRC7W8WY6DW8GECV,,,,,,,,,,,,,,,,,,,,01HCP0NY4EA8TBRACVWXY5HAB9,mnli-google-t5-large-lm-adapt-lora_1529-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1529,2,mnli,disabled,01HCP0NY4CCRC7W8WY6DW8GECV,,0.38,0.8859908303616912,0.32043638825416565,0.8850313977112328,0.8859908303616912,723.9137,9815,13.558,0.424,0.8860862489829129,0.3112110197544098,0.8851571963164032,0.8860862489829129,533.0646,9832,18.444,0.578,,01HCP0NY4EA8TBRACVWXY5HAB9,mnli-google-t5-large-lm-adapt-lora_1529-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1529,2,mnli,disabled,01HCP0NY4CCRC7W8WY6DW8GECV,,,,,,,,,,,,,,,,,,,,01HCP0NY4EA8TBRACVWXY5HAB9,mnli-google-t5-large-lm-adapt-lora_1529-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1529,2,mnli,disabled,01HCP0NY4CCRC7W8WY6DW8GECV,,,,,,,,,,,,,,,,,,,,01HCP0NY4EA8TBRACVWXY5HAB9,mnli-google-t5-large-lm-adapt-lora_1529-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,2023-10-16 01:23:10.226797 +0000 UTC,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,2023-10-15 15:04:51.280827 +0000 UTC,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,2023-10-17 08:23:21.523473 +0000 UTC,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,2023-10-18 19:46:15.025798 +0000 UTC,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,2023-10-18 20:30:11.737853 +0000 UTC,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,2023-10-18 23:47:29.235029 +0000 UTC,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,2023-10-18 23:53:27.385568 +0000 UTC,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,2023-10-19 22:16:16.932823 +0000 UTC,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,2023-10-20 17:12:03.19519 +0000 UTC,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,2023-10-20 22:04:28.147392 +0000 UTC,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,2023-10-20 17:25:47.752435 +0000 UTC,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,2023-10-20 23:42:28.459465 +0000 UTC,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,2023-10-21 00:06:45.807423 +0000 UTC,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,2023-10-22 05:27:44.918488 +0000 UTC,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,2023-10-22 08:50:12.752692 +0000 UTC,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1020,2,mnli,disabled,01HCP0P00WZD2NTRP8YYHSGV32,,,,,,,,,,,,,,,,,,,,01HCP0P00YQXJSZ4NYDB7W7QD4,mnli-google-t5-large-lm-adapt-lora_1020-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2039,2,mnli,disabled,01HCP0P0YSM96Z6TBET2E0ZDZF,,,,,,,,,,,,,,,,,,,,01HCP0P0YV851Q4KNGEFD5YKSC,mnli-google-t5-large-lm-adapt-lora_2039-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2039,2,mnli,disabled,01HCP0P0YSM96Z6TBET2E0ZDZF,,,,,,,,,,,,,,,,,,,,01HCP0P0YV851Q4KNGEFD5YKSC,mnli-google-t5-large-lm-adapt-lora_2039-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2039,2,mnli,disabled,01HCP0P0YSM96Z6TBET2E0ZDZF,,,,,,,,,,,,,,,,,,,2023-10-18 04:56:09.53508 +0000 UTC,01HCP0P0YV851Q4KNGEFD5YKSC,mnli-google-t5-large-lm-adapt-lora_2039-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2039,2,mnli,disabled,01HCP0P0YSM96Z6TBET2E0ZDZF,,,,,,,,,,,,,,,,,,,,01HCP0P0YV851Q4KNGEFD5YKSC,mnli-google-t5-large-lm-adapt-lora_2039-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2039,2,mnli,disabled,01HCP0P0YSM96Z6TBET2E0ZDZF,,,,,,,,,,,,,,,,,,,,01HCP0P0YV851Q4KNGEFD5YKSC,mnli-google-t5-large-lm-adapt-lora_2039-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2039,2,mnli,disabled,01HCP0P0YSM96Z6TBET2E0ZDZF,,,,,,,,,,,,,,,,,,,,01HCP0P0YV851Q4KNGEFD5YKSC,mnli-google-t5-large-lm-adapt-lora_2039-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2039,2,mnli,disabled,01HCP0P0YSM96Z6TBET2E0ZDZF,,,,,,,,,,,,,,,,,,,,01HCP0P0YV851Q4KNGEFD5YKSC,mnli-google-t5-large-lm-adapt-lora_2039-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2039,2,mnli,disabled,01HCP0P0YSM96Z6TBET2E0ZDZF,,,,,,,,,,,,,,,,,,,2023-10-18 23:27:56.16824 +0000 UTC,01HCP0P0YV851Q4KNGEFD5YKSC,mnli-google-t5-large-lm-adapt-lora_2039-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2039,2,mnli,disabled,01HCP0P0YSM96Z6TBET2E0ZDZF,,,,,,,,,,,,,,,,,,,2023-10-18 23:29:50.686034 +0000 UTC,01HCP0P0YV851Q4KNGEFD5YKSC,mnli-google-t5-large-lm-adapt-lora_2039-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2039,2,mnli,disabled,01HCP0P0YSM96Z6TBET2E0ZDZF,,,,,,,,,,,,,,,,,,,2023-10-18 23:31:33.955741 +0000 UTC,01HCP0P0YV851Q4KNGEFD5YKSC,mnli-google-t5-large-lm-adapt-lora_2039-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2039,2,mnli,disabled,01HCP0P0YSM96Z6TBET2E0ZDZF,,,,,,,,,,,,,,,,,,,,01HCP0P0YV851Q4KNGEFD5YKSC,mnli-google-t5-large-lm-adapt-lora_2039-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,2039,2,mnli,disabled,01HCP0P0YSM96Z6TBET2E0ZDZF,,0.38,0.8848700967906266,0.3218822777271271,0.8837900327059892,0.8848700967906266,464.9161,9815,21.111,0.66,0.8863913751017087,0.31147798895835876,0.8853420703782446,0.8863913751017087,454.4679,9832,21.634,0.678,,01HCP0P0YV851Q4KNGEFD5YKSC,mnli-google-t5-large-lm-adapt-lora_2039-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1,3,mnli,disabled,01HCP0P3XEND2SXF1WE26Q4GB4,,,,,,,,,,,,,,,,,,,,01HCP0P3XGBHQF45C8Q8EZRWV3,mnli-google-t5-large-lm-adapt-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1,3,mnli,disabled,01HCP0P3XEND2SXF1WE26Q4GB4,,0.38,0.8823229750382068,0.3883797526359558,0.8809698283180302,0.8823229750382068,400.361,9815,24.515,0.767,0.8847640358014646,0.3804675340652466,0.883498022002467,0.8847640358014646,405.6826,9832,24.236,0.759,,01HCP0P3XGBHQF45C8Q8EZRWV3,mnli-google-t5-large-lm-adapt-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1,3,mnli,disabled,01HCP0P3XEND2SXF1WE26Q4GB4,,,,,,,,,,,,,,,,,,,,01HCP0P3XGBHQF45C8Q8EZRWV3,mnli-google-t5-large-lm-adapt-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,1,3,mnli,disabled,01HCP0P3XEND2SXF1WE26Q4GB4,,,,,,,,,,,,,,,,,,,,01HCP0P3XGBHQF45C8Q8EZRWV3,mnli-google-t5-large-lm-adapt-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,d63874f1ea4fd34ec22b183d858d25e22e250aba,1e-4,LoRA,google/t5-large-lm-adapt,requirements.txt,3.9,4,3,mnli,disabled,01HCP0P9TYT0S2Y6D9WZGEWCYX,,,,,,,,,,,,,,,,,,,,01HCP0P9V0GHWA4GQTBXN9B6SN,mnli-google-t5-large-lm-adapt-lora_4-lr_1e-4-seed_3
